rmse	model	kdim	idp	date	sensor
0.076761889705001	GAM_Duchon	7		2022-01-28T11:15:00Z	vpd
0.0459665544675465	GAM_Gaussian	5		2022-01-28T11:15:00Z	vpd
0.072370340411589	Thin_plate_spline	9		2022-01-28T11:15:00Z	vpd
0.0757965179287822	GAM_Penalized	8		2022-01-28T11:15:00Z	vpd
0.163829540886725	Inverse_dist_weighting		4	2022-01-28T11:15:00Z	vpd
0.178420747683391	Nearest_neighbor			2022-01-28T11:15:00Z	vpd
0.108295790669972	GAM_Duchon	7		2022-01-28T11:30:00Z	vpd
0.111411538275802	GAM_Gaussian	5		2022-01-28T11:30:00Z	vpd
0.116562999162896	Thin_plate_spline	5		2022-01-28T11:30:00Z	vpd
0.147837885271358	GAM_Penalized	8		2022-01-28T11:30:00Z	vpd
0.173848390704028	Inverse_dist_weighting		4	2022-01-28T11:30:00Z	vpd
0.187979222040782	Nearest_neighbor			2022-01-28T11:30:00Z	vpd
0.145057069168501	GAM_Duchon	6		2022-01-28T11:45:00Z	vpd
0.157396120105617	GAM_Gaussian	7		2022-01-28T11:45:00Z	vpd
0.163789605130849	Thin_plate_spline	5		2022-01-28T11:45:00Z	vpd
0.169684518090376	GAM_Penalized	6		2022-01-28T11:45:00Z	vpd
0.170749045423846	Inverse_dist_weighting		3	2022-01-28T11:45:00Z	vpd
0.177217397911877	Nearest_neighbor			2022-01-28T11:45:00Z	vpd
0.168311828516739	GAM_Duchon	5		2022-01-28T12:00:00Z	vpd
0.189959940669995	GAM_Gaussian	9		2022-01-28T12:00:00Z	vpd
0.182040930807703	Thin_plate_spline	5		2022-01-28T12:00:00Z	vpd
0.215040078834139	GAM_Penalized	6		2022-01-28T12:00:00Z	vpd
0.188434927438491	Inverse_dist_weighting		3	2022-01-28T12:00:00Z	vpd
0.188932835096349	Nearest_neighbor			2022-01-28T12:00:00Z	vpd
0.118805589872851	GAM_Duchon	8		2022-01-28T12:15:00Z	vpd
0.135237183509121	GAM_Gaussian	7		2022-01-28T12:15:00Z	vpd
0.134684359300127	Thin_plate_spline	6		2022-01-28T12:15:00Z	vpd
0.176000704873003	GAM_Penalized	7		2022-01-28T12:15:00Z	vpd
0.152157840346775	Inverse_dist_weighting		3	2022-01-28T12:15:00Z	vpd
0.153054949672752	Nearest_neighbor			2022-01-28T12:15:00Z	vpd
0.136553630538647	GAM_Duchon	6		2022-01-28T12:30:00Z	vpd
0.135167688051141	GAM_Gaussian	7		2022-01-28T12:30:00Z	vpd
0.143303172693276	Thin_plate_spline	5		2022-01-28T12:30:00Z	vpd
0.160055399773482	GAM_Penalized	6		2022-01-28T12:30:00Z	vpd
0.152654794866124	Inverse_dist_weighting		2	2022-01-28T12:30:00Z	vpd
0.152654794866124	Nearest_neighbor			2022-01-28T12:30:00Z	vpd
0.16338805608015	GAM_Duchon	5		2022-01-28T12:45:00Z	vpd
0.165860021072054	GAM_Gaussian	8		2022-01-28T12:45:00Z	vpd
0.164550040281814	Thin_plate_spline	5		2022-01-28T12:45:00Z	vpd
0.17382086345477	GAM_Penalized	6		2022-01-28T12:45:00Z	vpd
0.164231611525403	Inverse_dist_weighting		2	2022-01-28T12:45:00Z	vpd
0.164231611525403	Nearest_neighbor			2022-01-28T12:45:00Z	vpd
0.161680244740771	GAM_Duchon	6		2022-01-28T13:00:00Z	vpd
0.167485191383148	GAM_Gaussian	7		2022-01-28T13:00:00Z	vpd
0.169467270387484	Thin_plate_spline	5		2022-01-28T13:00:00Z	vpd
0.153526863427978	GAM_Penalized	6		2022-01-28T13:00:00Z	vpd
0.138752402728521	Inverse_dist_weighting		1	2022-01-28T13:00:00Z	vpd
0.140433023877378	Nearest_neighbor			2022-01-28T13:00:00Z	vpd
0.10780149478773	GAM_Duchon	6		2022-01-28T13:15:00Z	vpd
0.104374977418346	GAM_Gaussian	7		2022-01-28T13:15:00Z	vpd
0.105257358509481	Thin_plate_spline	6		2022-01-28T13:15:00Z	vpd
0.0944247072209187	GAM_Penalized	9		2022-01-28T13:15:00Z	vpd
0.0879520081589799	Inverse_dist_weighting		1	2022-01-28T13:15:00Z	vpd
0.0919275886298473	Nearest_neighbor			2022-01-28T13:15:00Z	vpd
0.088140418653203	GAM_Duchon	6		2022-01-28T13:30:00Z	vpd
0.0724791912131279	GAM_Gaussian	7		2022-01-28T13:30:00Z	vpd
0.0797797723032339	Thin_plate_spline	6		2022-01-28T13:30:00Z	vpd
0.0780251279561294	GAM_Penalized	9		2022-01-28T13:30:00Z	vpd
0.0817761687301703	Inverse_dist_weighting		17	2022-01-28T13:30:00Z	vpd
0.0826279133536296	Nearest_neighbor			2022-01-28T13:30:00Z	vpd
0.0913944768790243	GAM_Duchon	6		2022-01-28T13:45:00Z	vpd
0.0807341124300719	GAM_Gaussian	7		2022-01-28T13:45:00Z	vpd
0.0896140843401959	Thin_plate_spline	6		2022-01-28T13:45:00Z	vpd
0.0851985031037793	GAM_Penalized	6		2022-01-28T13:45:00Z	vpd
0.0738752311056699	Inverse_dist_weighting		1	2022-01-28T13:45:00Z	vpd
0.0743968620273689	Nearest_neighbor			2022-01-28T13:45:00Z	vpd
0.117835265327639	GAM_Duchon	6		2022-01-28T14:00:00Z	vpd
0.102842463567806	GAM_Gaussian	7		2022-01-28T14:00:00Z	vpd
0.114649787074252	Thin_plate_spline	6		2022-01-28T14:00:00Z	vpd
0.101381395170312	GAM_Penalized	5		2022-01-28T14:00:00Z	vpd
0.0859636210819861	Inverse_dist_weighting		1	2022-01-28T14:00:00Z	vpd
0.0866111094839848	Nearest_neighbor			2022-01-28T14:00:00Z	vpd
0.117560727961385	GAM_Duchon	7		2022-01-28T14:15:00Z	vpd
0.106761716256717	GAM_Gaussian	9		2022-01-28T14:15:00Z	vpd
0.105285040871922	Thin_plate_spline	7		2022-01-28T14:15:00Z	vpd
0.103434737474564	GAM_Penalized	7		2022-01-28T14:15:00Z	vpd
0.0993747602758591	Inverse_dist_weighting		1	2022-01-28T14:15:00Z	vpd
0.101500340512767	Nearest_neighbor			2022-01-28T14:15:00Z	vpd
0.150230969009677	GAM_Duchon	7		2022-01-28T14:30:00Z	vpd
0.132797562832442	GAM_Gaussian	9		2022-01-28T14:30:00Z	vpd
0.130918260541673	Thin_plate_spline	7		2022-01-28T14:30:00Z	vpd
0.131157976982069	GAM_Penalized	9		2022-01-28T14:30:00Z	vpd
